order_item_id,order_id,product_id,quantity,item_price
61810,30830,241,3,1738.37
61811,30831,98,1,569.48
61812,30831,278,2,4202.31
61813,30832,169,3,1340.4
61814,30833,109,1,5495.97
61815,30833,153,1,1599.75
61816,30834,114,2,5384.51
61817,30835,203,2,4978.14
61818,30835,97,1,4455.8
61819,30836,47,2,4105.22
61820,30837,84,3,5520.62
61821,30837,235,2,1112.72
61822,30837,212,3,3146.75
61823,30838,295,3,5639.02
61824,30838,73,2,1932.38
61825,30839,223,2,5624.62
61826,30840,222,2,4078.75
61827,30841,23,3,1682.28
61828,30842,213,2,1956.05
61829,30843,122,1,5511.63
61830,30844,31,3,3454.27
61831,30844,42,1,5206.63
61832,30844,228,1,2112.93
61833,30845,69,3,5424.44
61834,30846,34,3,503.81
61835,30846,260,1,3959.59
61836,30846,148,3,3591.25
61837,30847,126,1,5824.75
61838,30848,293,1,2636.74
61839,30849,251,3,640.21
61840,30849,245,1,3720.0
61841,30849,189,2,3996.25
61842,30850,165,2,412.78
61843,30850,48,2,5434.36
61844,30850,149,1,3169.98
61845,30851,72,1,4447.22
61846,30851,83,1,2501.77
61847,30852,114,3,5384.51
61848,30852,108,2,4517.85
61849,30852,292,2,5693.95
61850,30853,228,2,2112.93
61851,30853,61,1,5338.22
61852,30854,215,2,3107.7
61853,30855,230,3,5825.72
61854,30855,111,3,1220.91
61855,30856,288,3,2686.27
61856,30856,26,3,5213.05
61857,30857,287,3,2544.92
61858,30857,135,2,3217.56
61859,30858,185,1,5158.85
61860,30858,157,1,5522.24
61861,30859,27,3,4508.04
61862,30859,76,3,462.34
61863,30860,287,2,2544.92
61864,30860,13,2,3140.05
61865,30860,106,3,5736.69
61866,30861,37,1,997.77
61867,30862,117,3,3137.63
61868,30862,72,1,4447.22
61869,30862,169,2,1340.4
61870,30863,158,2,889.25
61871,30863,87,3,2022.3
61872,30864,84,1,5520.62
61873,30864,158,3,889.25
61874,30864,1,1,4444.39
61875,30865,82,2,583.27
61876,30866,245,3,3720.0
61877,30867,64,3,3379.77
61878,30867,283,2,3508.11
61879,30868,268,2,2556.81
61880,30868,238,3,3764.2
61881,30868,114,3,5384.51
61882,30869,91,1,3359.3
61883,30869,240,2,698.16
61884,30870,182,3,5560.99
61885,30870,40,3,1015.11
61886,30870,50,1,4296.12
61887,30871,271,3,4454.09
61888,30872,66,3,4067.52
61889,30872,145,2,3521.02
61890,30873,233,2,5574.37
61891,30873,190,1,4548.56
61892,30874,223,1,5624.62
61893,30875,192,3,1818.7
61894,30875,205,2,5928.86
61895,30875,195,1,4460.8
61896,30876,14,1,1798.42
61897,30876,185,1,5158.85
61898,30877,215,2,3107.7
61899,30877,151,1,3733.47
61900,30878,91,3,3359.3
61901,30878,72,1,4447.22
61902,30878,262,1,2894.57
61903,30879,117,2,3137.63
61904,30880,260,3,3959.59
61905,30880,183,2,1688.91
61906,30880,287,3,2544.92
61907,30881,122,3,5511.63
61908,30881,49,3,4727.51
61909,30881,86,1,3954.57
61910,30882,290,1,574.76
61911,30883,262,2,2894.57
61912,30883,63,2,617.45
61913,30883,179,2,3213.45
61914,30884,263,2,2049.77
61915,30884,68,2,2597.35
61916,30884,10,3,1592.94
61917,30885,65,3,869.78
61918,30885,197,2,5853.36
61919,30886,13,1,3140.05
61920,30886,257,2,2182.47
61921,30887,275,1,5449.1
61922,30887,283,1,3508.11
61923,30887,89,3,3290.65
61924,30888,143,3,5287.2
61925,30889,45,3,1481.98
61926,30889,48,1,5434.36
61927,30889,34,1,503.81
61928,30890,200,1,2997.11
61929,30890,54,2,869.69
61930,30891,43,3,1090.9
61931,30891,49,2,4727.51
61932,30892,24,1,3680.13
61933,30893,132,1,3781.56
61934,30894,254,1,4026.94
61935,30894,19,3,5340.58
61936,30895,91,1,3359.3
61937,30895,74,2,4688.02
61938,30896,72,2,4447.22
61939,30896,248,2,3013.69
61940,30897,196,2,3511.03
61941,30897,196,2,3511.03
61942,30898,92,1,2859.71
61943,30899,236,3,1618.28
61944,30899,183,2,1688.91
61945,30900,114,1,5384.51
61946,30900,61,3,5338.22
61947,30901,160,1,842.5
61948,30901,4,3,1904.48
61949,30901,176,1,3649.5
61950,30902,294,2,993.76
61951,30902,69,2,5424.44
61952,30902,268,2,2556.81
61953,30903,266,2,1621.39
61954,30904,48,2,5434.36
61955,30904,8,3,5222.97
61956,30905,214,3,1063.24
61957,30906,51,3,529.86
61958,30906,171,1,3834.38
61959,30907,186,3,812.24
61960,30907,53,2,1715.24
61961,30907,131,3,1367.58
61962,30908,206,3,2469.69
61963,30909,115,3,4282.62
61964,30909,106,2,5736.69
61965,30909,84,2,5520.62
61966,30910,144,1,4477.73
61967,30911,173,1,4683.84
61968,30911,53,3,1715.24
61969,30911,140,1,1527.36
61970,30912,248,3,3013.69
61971,30913,131,2,1367.58
61972,30913,221,3,4842.24
61973,30913,160,2,842.5
61974,30914,70,3,4735.98
61975,30914,234,2,5903.7
61976,30915,235,3,1112.72
61977,30915,95,1,1817.21
61978,30916,193,3,827.74
61979,30916,160,3,842.5
61980,30917,29,1,3579.54
61981,30917,126,3,5824.75
61982,30918,162,2,3025.81
61983,30918,51,1,529.86
61984,30918,201,2,4478.5
61985,30919,91,2,3359.3
61986,30919,105,1,3300.0
61987,30919,163,1,2332.37
61988,30920,46,1,3247.02
61989,30921,257,1,2182.47
61990,30922,122,3,5511.63
61991,30922,196,2,3511.03
61992,30922,10,2,1592.94
61993,30923,281,3,5584.73
61994,30924,251,3,640.21
61995,30924,207,3,1777.66
61996,30924,124,1,5145.54
61997,30925,274,3,5309.96
61998,30926,35,2,5355.98
61999,30927,97,2,4455.8
62000,30927,68,1,2597.35
62001,30927,97,1,4455.8
62002,30928,29,3,3579.54
62003,30928,287,1,2544.92
62004,30929,150,3,3847.5
62005,30929,142,2,3241.08
62006,30929,7,2,5398.03
62007,30930,11,2,1465.76
62008,30931,32,1,1070.61
62009,30931,272,3,2167.52
62010,30931,129,1,1873.37
62011,30932,272,3,2167.52
62012,30932,230,2,5825.72
62013,30932,265,1,2615.86
62014,30933,172,2,5010.61
62015,30933,18,1,948.31
62016,30934,43,1,1090.9
62017,30935,90,3,2160.75
62018,30936,51,2,529.86
62019,30936,110,1,3338.92
62020,30937,297,1,5203.86
62021,30937,241,3,1738.37
62022,30937,223,1,5624.62
62023,30938,238,2,3764.2
62024,30938,269,3,1094.12
62025,30938,263,3,2049.77
62026,30939,152,3,2230.14
62027,30939,112,1,3447.71
62028,30940,85,2,5511.63
62029,30941,109,2,5495.97
62030,30941,165,1,412.78
62031,30941,163,1,2332.37
62032,30942,41,3,4144.19
62033,30943,134,2,1226.24
62034,30944,15,2,3551.88
62035,30945,36,1,3926.18
62036,30946,39,1,4778.82
62037,30946,131,1,1367.58
62038,30946,245,1,3720.0
62039,30947,105,1,3300.0
62040,30947,13,2,3140.05
62041,30948,158,2,889.25
62042,30948,280,2,725.22
62043,30949,226,3,2443.11
62044,30949,235,1,1112.72
62045,30949,57,2,4455.76
62046,30950,50,2,4296.12
62047,30950,110,2,3338.92
62048,30950,172,2,5010.61
62049,30951,79,2,3104.79
62050,30952,30,3,3513.45
62051,30952,104,3,2611.18
62052,30953,69,3,5424.44
62053,30953,244,3,2280.36
62054,30953,17,3,1124.76
62055,30954,188,3,5291.46
62056,30954,261,1,3374.75
62057,30955,298,3,918.15
62058,30956,103,3,1983.88
62059,30957,265,3,2615.86
62060,30957,183,2,1688.91
62061,30957,9,1,742.68
62062,30958,73,3,1932.38
62063,30958,274,2,5309.96
62064,30959,270,3,2464.33
62065,30959,196,1,3511.03
62066,30960,6,3,1978.69
62067,30960,167,3,887.98
62068,30961,132,3,3781.56
62069,30962,9,3,742.68
62070,30962,190,1,4548.56
62071,30962,55,2,806.91
62072,30963,55,1,806.91
62073,30963,60,2,4300.83
62074,30964,230,3,5825.72
62075,30964,207,2,1777.66
62076,30964,59,2,2060.35
62077,30965,266,3,1621.39
62078,30966,97,1,4455.8
62079,30966,62,1,4211.95
62080,30967,12,1,3406.55
62081,30967,27,3,4508.04
62082,30968,204,2,5839.28
62083,30968,166,3,4904.69
62084,30969,58,2,911.73
62085,30969,24,1,3680.13
62086,30970,66,1,4067.52
62087,30970,247,1,4881.64
62088,30970,239,2,3159.72
62089,30971,282,2,3217.34
62090,30971,92,3,2859.71
62091,30972,155,2,5125.12
62092,30973,14,1,1798.42
62093,30974,38,3,5211.2
62094,30974,117,2,3137.63
62095,30975,75,1,2920.71
62096,30976,153,1,1599.75
62097,30977,123,1,2789.39
62098,30978,31,1,3454.27
62099,30978,245,2,3720.0
62100,30978,28,1,5170.44
62101,30979,62,1,4211.95
62102,30979,101,1,1599.57
62103,30979,132,3,3781.56
62104,30980,268,3,2556.81
62105,30981,2,3,1956.2
62106,30982,262,2,2894.57
62107,30982,102,1,2982.19
62108,30982,12,3,3406.55
62109,30983,20,1,5629.13
62110,30983,277,2,5938.75
62111,30984,74,2,4688.02
62112,30984,101,2,1599.57
62113,30985,64,1,3379.77
62114,30986,155,3,5125.12
62115,30987,181,1,3224.47
62116,30987,252,2,1105.13
62117,30988,230,1,5825.72
62118,30988,240,3,698.16
62119,30988,124,3,5145.54
62120,30989,189,3,3996.25
62121,30989,279,3,1819.15
62122,30990,245,2,3720.0
62123,30991,264,1,3782.11
62124,30991,63,2,617.45
62125,30992,12,3,3406.55
62126,30992,207,2,1777.66
62127,30993,132,3,3781.56
62128,30993,122,1,5511.63
62129,30993,282,1,3217.34
62130,30994,195,3,4460.8
62131,30994,222,3,4078.75
62132,30995,186,2,812.24
62133,30995,274,2,5309.96
62134,30996,131,2,1367.58
62135,30996,214,1,1063.24
62136,30997,16,3,4986.74
62137,30998,237,3,4439.02
62138,30998,218,2,1924.71
62139,30999,277,3,5938.75
62140,31000,63,2,617.45
62141,31000,117,1,3137.63
62142,31000,236,3,1618.28
62143,31001,177,2,4180.87
62144,31002,69,2,5424.44
62145,31003,81,1,811.93
62146,31003,270,2,2464.33
62147,31003,132,2,3781.56
62148,31004,23,2,1682.28
62149,31004,236,1,1618.28
62150,31004,75,2,2920.71
62151,31005,29,1,3579.54
62152,31005,88,2,5444.04
62153,31005,156,2,4262.37
62154,31006,253,1,4051.42
62155,31006,70,1,4735.98
62156,31006,187,2,5049.56
62157,31007,135,3,3217.56
62158,31007,298,1,918.15
62159,31007,32,1,1070.61
62160,31008,242,2,5594.94
62161,31008,183,2,1688.91
62162,31008,127,1,2013.51
62163,31009,204,1,5839.28
62164,31009,78,1,3701.63
62165,31010,7,3,5398.03
62166,31011,251,1,640.21
62167,31012,33,2,696.22
62168,31012,99,3,778.58
62169,31012,19,3,5340.58
62170,31013,147,2,653.78
62171,31014,188,1,5291.46
62172,31014,248,2,3013.69
62173,31015,42,2,5206.63
62174,31015,243,3,2258.87
62175,31016,186,1,812.24
62176,31017,237,2,4439.02
62177,31017,254,3,4026.94
62178,31018,124,1,5145.54
62179,31019,213,1,1956.05
62180,31019,131,2,1367.58
62181,31020,162,2,3025.81
62182,31020,182,2,5560.99
62183,31021,48,3,5434.36
62184,31022,1,1,4444.39
62185,31023,103,1,1983.88
62186,31023,170,3,3209.55
62187,31023,118,2,5295.55
62188,31024,34,1,503.81
62189,31025,272,2,2167.52
62190,31025,4,3,1904.48
62191,31025,270,3,2464.33
62192,31026,79,3,3104.79
62193,31026,192,1,1818.7
62194,31027,81,3,811.93
62195,31027,191,3,4237.22
62196,31027,240,2,698.16
62197,31028,15,3,3551.88
62198,31029,217,2,1068.24
62199,31029,201,2,4478.5
62200,31029,254,2,4026.94
62201,31030,55,3,806.91
62202,31030,258,1,4620.55
62203,31031,112,2,3447.71
62204,31031,190,2,4548.56
62205,31032,155,3,5125.12
62206,31033,150,1,3847.5
62207,31033,177,2,4180.87
62208,31033,203,2,4978.14
62209,31034,266,3,1621.39
62210,31034,202,2,472.32
62211,31035,102,1,2982.19
62212,31035,247,3,4881.64
62213,31035,70,1,4735.98
62214,31036,5,2,4578.15
62215,31036,17,1,1124.76
62216,31037,49,3,4727.51
62217,31038,142,3,3241.08
62218,31039,176,2,3649.5
62219,31040,191,3,4237.22
62220,31041,249,3,5473.35
62221,31041,274,2,5309.96
62222,31041,147,3,653.78
62223,31042,56,3,5860.24
62224,31042,220,1,3299.73
62225,31042,33,3,696.22
62226,31043,5,2,4578.15
62227,31043,100,1,2996.22
62228,31043,160,2,842.5
62229,31044,65,3,869.78
62230,31044,231,1,5925.11
62231,31045,59,3,2060.35
62232,31046,131,2,1367.58
62233,31047,269,3,1094.12
62234,31047,106,3,5736.69
62235,31048,1,1,4444.39
62236,31048,108,1,4517.85
62237,31048,265,3,2615.86
62238,31049,87,2,2022.3
62239,31049,76,2,462.34
62240,31050,168,3,1009.21
62241,31050,232,2,4303.66
62242,31050,294,2,993.76
62243,31051,28,1,5170.44
62244,31051,76,3,462.34
62245,31052,219,1,4558.52
62246,31052,164,2,3406.7
62247,31052,264,2,3782.11
62248,31053,55,2,806.91
62249,31054,190,1,4548.56
62250,31054,185,2,5158.85
62251,31055,249,3,5473.35
62252,31055,257,2,2182.47
62253,31055,82,1,583.27
62254,31056,136,1,2559.79
62255,31056,42,1,5206.63
62256,31057,236,3,1618.28
62257,31057,54,2,869.69
62258,31058,73,3,1932.38
62259,31059,20,1,5629.13
62260,31059,240,3,698.16
62261,31060,256,1,1255.21
62262,31060,216,2,5971.93
62263,31061,107,1,1155.18
62264,31061,6,2,1978.69
62265,31061,286,3,2404.38
62266,31062,263,3,2049.77
62267,31062,286,1,2404.38
62268,31062,64,3,3379.77
62269,31063,279,3,1819.15
62270,31063,216,3,5971.93
62271,31063,116,1,4453.25
62272,31064,93,3,2224.27
62273,31064,25,3,3358.39
62274,31065,103,3,1983.88
62275,31065,54,3,869.69
62276,31065,98,3,569.48
62277,31066,143,3,5287.2
62278,31067,88,3,5444.04
62279,31067,284,3,3114.8
62280,31068,237,3,4439.02
62281,31069,275,3,5449.1
62282,31069,261,2,3374.75
62283,31070,253,1,4051.42
62284,31070,134,2,1226.24
62285,31071,181,2,3224.47
62286,31071,116,1,4453.25
62287,31072,209,1,1225.49
62288,31072,182,3,5560.99
62289,31072,148,2,3591.25
62290,31073,202,3,472.32
62291,31073,30,1,3513.45
62292,31073,24,3,3680.13
62293,31074,292,3,5693.95
62294,31074,13,3,3140.05
62295,31075,141,3,3735.47
62296,31075,271,2,4454.09
62297,31075,45,1,1481.98
62298,31076,58,2,911.73
62299,31076,172,1,5010.61
62300,31076,211,3,2473.69
62301,31077,17,2,1124.76
62302,31078,175,2,2264.14
62303,31079,215,2,3107.7
62304,31079,71,3,3079.98
62305,31079,96,1,2859.87
62306,31080,223,3,5624.62
62307,31080,179,3,3213.45
62308,31080,170,3,3209.55
62309,31081,217,3,1068.24
62310,31081,223,2,5624.62
62311,31082,28,3,5170.44
62312,31083,21,1,2811.85
62313,31083,193,2,827.74
62314,31084,113,2,2576.48
62315,31084,115,1,4282.62
62316,31085,113,3,2576.48
62317,31085,153,2,1599.75
62318,31086,193,3,827.74
62319,31087,130,1,1130.99
62320,31087,225,3,1430.7
62321,31087,194,1,4126.23
62322,31088,290,1,574.76
62323,31088,42,3,5206.63
62324,31089,21,3,2811.85
62325,31089,9,2,742.68
62326,31089,254,3,4026.94
62327,31090,48,2,5434.36
62328,31090,64,1,3379.77
62329,31091,201,1,4478.5
62330,31091,59,1,2060.35
62331,31092,87,3,2022.3
62332,31093,62,1,4211.95
62333,31093,211,3,2473.69
62334,31093,249,2,5473.35
62335,31094,202,1,472.32
62336,31094,273,3,3955.76
62337,31095,44,2,707.36
62338,31095,96,2,2859.87
62339,31096,205,3,5928.86
62340,31097,202,3,472.32
62341,31098,217,1,1068.24
62342,31098,142,1,3241.08
62343,31098,170,3,3209.55
62344,31099,249,1,5473.35
62345,31100,295,2,5639.02
62346,31100,236,1,1618.28
62347,31100,2,3,1956.2
62348,31101,14,2,1798.42
62349,31101,86,1,3954.57
62350,31101,22,2,728.56
62351,31102,31,1,3454.27
62352,31102,64,1,3379.77
62353,31102,80,3,5248.15
62354,31103,199,2,836.01
62355,31103,146,1,3389.29
62356,31103,163,1,2332.37
62357,31104,177,1,4180.87
62358,31104,99,1,778.58
62359,31105,291,2,5544.7
62360,31105,39,2,4778.82
62361,31106,39,1,4778.82
62362,31106,270,2,2464.33
62363,31106,247,1,4881.64
62364,31107,129,2,1873.37
62365,31107,213,1,1956.05
62366,31108,69,3,5424.44
62367,31108,64,3,3379.77
62368,31109,111,1,1220.91
62369,31109,97,3,4455.8
62370,31110,4,1,1904.48
62371,31110,22,1,728.56
62372,31110,28,3,5170.44
62373,31111,196,1,3511.03
62374,31112,203,2,4978.14
62375,31113,28,1,5170.44
62376,31113,93,1,2224.27
62377,31114,81,3,811.93
62378,31115,226,1,2443.11
62379,31115,127,1,2013.51
62380,31115,169,1,1340.4
62381,31116,114,2,5384.51
62382,31117,36,2,3926.18
62383,31117,166,1,4904.69
62384,31117,58,3,911.73
62385,31118,240,1,698.16
62386,31119,236,1,1618.28
62387,31119,172,3,5010.61
62388,31120,29,2,3579.54
62389,31120,110,1,3338.92
62390,31120,251,3,640.21
62391,31121,20,1,5629.13
62392,31121,241,2,1738.37
62393,31121,230,2,5825.72
62394,31122,182,3,5560.99
62395,31122,291,2,5544.7
62396,31122,23,1,1682.28
62397,31123,72,2,4447.22
62398,31123,223,3,5624.62
62399,31124,179,3,3213.45
62400,31124,126,1,5824.75
62401,31124,295,1,5639.02
62402,31125,97,1,4455.8
62403,31126,48,1,5434.36
62404,31127,237,2,4439.02
62405,31127,217,1,1068.24
62406,31127,6,1,1978.69
62407,31128,150,1,3847.5
62408,31128,126,2,5824.75
62409,31128,238,3,3764.2
62410,31129,194,1,4126.23
62411,31129,76,2,462.34
62412,31130,238,1,3764.2
62413,31131,218,3,1924.71
62414,31131,53,2,1715.24
62415,31131,186,2,812.24
62416,31132,16,3,4986.74
62417,31133,223,2,5624.62
62418,31133,278,2,4202.31
62419,31134,213,3,1956.05
62420,31134,282,1,3217.34
62421,31134,300,3,2400.06
62422,31135,190,1,4548.56
62423,31136,116,2,4453.25
62424,31136,262,2,2894.57
62425,31137,179,3,3213.45
62426,31137,163,1,2332.37
62427,31138,99,1,778.58
62428,31138,236,3,1618.28
62429,31139,29,2,3579.54
62430,31140,208,1,3615.34
62431,31140,172,2,5010.61
62432,31140,104,2,2611.18
62433,31141,263,1,2049.77
62434,31142,99,3,778.58
62435,31142,92,1,2859.71
62436,31142,198,1,5616.9
62437,31143,37,1,997.77
62438,31143,224,1,1470.06
62439,31144,222,3,4078.75
62440,31144,188,2,5291.46
62441,31144,254,3,4026.94
62442,31145,138,3,4227.89
62443,31145,63,1,617.45
62444,31145,81,1,811.93
62445,31146,49,2,4727.51
62446,31146,192,3,1818.7
62447,31147,133,3,1999.24
62448,31148,65,2,869.78
62449,31148,241,2,1738.37
62450,31148,185,3,5158.85
62451,31149,113,1,2576.48
62452,31149,66,1,4067.52
62453,31149,196,1,3511.03
62454,31150,122,3,5511.63
62455,31150,11,3,1465.76
62456,31151,224,2,1470.06
62457,31151,268,3,2556.81
62458,31151,276,2,5294.7
62459,31152,240,2,698.16
62460,31152,176,2,3649.5
62461,31152,248,1,3013.69
62462,31153,140,1,1527.36
62463,31154,228,3,2112.93
62464,31154,215,2,3107.7
62465,31154,53,3,1715.24
62466,31155,295,2,5639.02
62467,31156,80,2,5248.15
62468,31156,201,1,4478.5
62469,31156,2,2,1956.2
62470,31157,239,2,3159.72
62471,31158,65,1,869.78
62472,31158,9,3,742.68
62473,31158,7,3,5398.03
62474,31159,223,2,5624.62
62475,31159,243,3,2258.87
62476,31159,283,1,3508.11
62477,31160,124,3,5145.54
62478,31160,19,3,5340.58
62479,31161,239,1,3159.72
62480,31162,182,2,5560.99
62481,31162,93,1,2224.27
62482,31163,62,2,4211.95
62483,31163,98,1,569.48
62484,31164,23,3,1682.28
62485,31165,52,1,3266.14
62486,31165,182,3,5560.99
62487,31166,186,3,812.24
62488,31167,182,1,5560.99
62489,31167,148,3,3591.25
62490,31167,53,3,1715.24
62491,31168,274,2,5309.96
62492,31169,27,2,4508.04
62493,31169,286,1,2404.38
62494,31169,154,3,3659.85
62495,31170,70,2,4735.98
62496,31170,250,1,3144.9
62497,31170,171,1,3834.38
62498,31171,257,2,2182.47
62499,31171,174,2,1791.25
62500,31172,262,2,2894.57
62501,31173,55,3,806.91
62502,31173,270,2,2464.33
62503,31174,72,3,4447.22
62504,31175,216,1,5971.93
62505,31176,61,1,5338.22
62506,31176,299,2,3072.1
62507,31176,73,1,1932.38
62508,31177,289,1,5446.71
62509,31177,217,3,1068.24
62510,31177,294,2,993.76
62511,31178,298,2,918.15
62512,31178,294,2,993.76
62513,31178,253,3,4051.42
62514,31179,181,1,3224.47
62515,31179,252,2,1105.13
62516,31179,236,3,1618.28
62517,31180,157,3,5522.24
62518,31180,270,1,2464.33
62519,31181,33,3,696.22
62520,31182,293,2,2636.74
62521,31182,27,2,4508.04
62522,31182,293,3,2636.74
62523,31183,78,1,3701.63
62524,31183,269,3,1094.12
62525,31184,228,2,2112.93
62526,31184,139,1,5461.77
62527,31185,295,2,5639.02
62528,31186,183,2,1688.91
62529,31187,18,2,948.31
62530,31187,268,3,2556.81
62531,31187,251,3,640.21
62532,31188,213,3,1956.05
62533,31188,284,2,3114.8
62534,31188,147,2,653.78
62535,31189,5,3,4578.15
62536,31189,115,1,4282.62
62537,31189,97,3,4455.8
62538,31190,253,1,4051.42
62539,31190,267,1,625.78
62540,31191,123,1,2789.39
62541,31192,254,2,4026.94
62542,31192,106,1,5736.69
62543,31192,215,3,3107.7
62544,31193,118,2,5295.55
62545,31193,288,2,2686.27
62546,31194,101,1,1599.57
62547,31194,36,3,3926.18
62548,31194,284,3,3114.8
62549,31195,103,3,1983.88
62550,31196,52,2,3266.14
62551,31197,84,1,5520.62
62552,31197,123,2,2789.39
62553,31198,47,1,4105.22
62554,31199,45,1,1481.98
62555,31200,124,3,5145.54
62556,31200,194,2,4126.23
62557,31200,9,2,742.68
62558,31201,179,3,3213.45
62559,31201,83,3,2501.77
62560,31202,138,1,4227.89
62561,31202,163,3,2332.37
62562,31202,245,2,3720.0
62563,31203,62,3,4211.95
62564,31203,62,1,4211.95
62565,31204,273,1,3955.76
62566,31205,284,3,3114.8
62567,31205,128,1,4208.02
62568,31206,242,2,5594.94
62569,31206,239,1,3159.72
62570,31206,60,1,4300.83
62571,31207,85,2,5511.63
62572,31207,149,3,3169.98
62573,31207,122,1,5511.63
62574,31208,178,2,1710.97
62575,31208,167,1,887.98
62576,31209,129,2,1873.37
62577,31209,192,1,1818.7
62578,31210,94,1,3546.24
62579,31210,297,1,5203.86
62580,31211,74,3,4688.02
62581,31212,229,3,5300.05
62582,31212,93,3,2224.27
62583,31213,202,3,472.32
62584,31214,270,3,2464.33
62585,31214,275,3,5449.1
62586,31214,272,3,2167.52
62587,31215,81,3,811.93
62588,31215,213,1,1956.05
62589,31215,45,3,1481.98
62590,31216,293,1,2636.74
62591,31217,270,3,2464.33
62592,31217,281,2,5584.73
62593,31218,124,1,5145.54
62594,31218,113,2,2576.48
62595,31219,230,1,5825.72
62596,31219,170,2,3209.55
62597,31220,222,3,4078.75
62598,31221,224,1,1470.06
62599,31221,232,1,4303.66
62600,31222,185,3,5158.85
62601,31222,94,1,3546.24
62602,31222,201,1,4478.5
62603,31223,201,3,4478.5
62604,31224,136,2,2559.79
62605,31225,182,1,5560.99
62606,31225,260,2,3959.59
62607,31225,260,3,3959.59
62608,31226,56,2,5860.24
62609,31226,8,1,5222.97
62610,31226,227,1,2177.9
62611,31227,269,1,1094.12
62612,31228,134,1,1226.24
62613,31228,38,1,5211.2
62614,31228,249,1,5473.35
62615,31229,197,3,5853.36
62616,31229,236,1,1618.28
62617,31230,271,1,4454.09
62618,31230,2,2,1956.2
62619,31231,271,2,4454.09
62620,31231,183,1,1688.91
62621,31232,209,2,1225.49
62622,31232,99,3,778.58
62623,31232,148,3,3591.25
62624,31233,255,1,2540.87
62625,31233,174,2,1791.25
62626,31233,62,2,4211.95
62627,31234,37,1,997.77
62628,31234,19,2,5340.58
62629,31235,33,3,696.22
62630,31235,69,1,5424.44
62631,31235,180,3,2791.2
62632,31236,142,3,3241.08
62633,31236,129,2,1873.37
62634,31237,113,2,2576.48
62635,31238,272,3,2167.52
62636,31239,103,2,1983.88
62637,31240,149,2,3169.98
62638,31240,232,1,4303.66
62639,31241,100,1,2996.22
62640,31241,91,1,3359.3
62641,31242,168,1,1009.21
62642,31243,255,1,2540.87
62643,31244,141,1,3735.47
62644,31244,176,2,3649.5
62645,31244,300,1,2400.06
62646,31245,91,3,3359.3
62647,31245,54,2,869.69
62648,31245,62,2,4211.95
62649,31246,192,3,1818.7
62650,31246,36,1,3926.18
62651,31247,171,2,3834.38
62652,31247,285,1,738.01
62653,31247,2,3,1956.2
62654,31248,278,3,4202.31
62655,31249,271,3,4454.09
62656,31250,124,1,5145.54
62657,31250,186,3,812.24
62658,31250,18,3,948.31
62659,31251,234,1,5903.7
62660,31251,40,2,1015.11
62661,31252,34,2,503.81
62662,31253,222,1,4078.75
62663,31253,232,1,4303.66
62664,31253,208,3,3615.34
62665,31254,14,2,1798.42
62666,31255,34,2,503.81
62667,31255,137,2,891.1
62668,31255,252,2,1105.13
62669,31256,186,3,812.24
62670,31256,239,3,3159.72
62671,31256,124,3,5145.54
62672,31257,93,3,2224.27
62673,31257,53,2,1715.24
62674,31258,199,2,836.01
62675,31258,99,2,778.58
62676,31258,212,1,3146.75
62677,31259,50,3,4296.12
62678,31259,135,1,3217.56
62679,31259,269,3,1094.12
62680,31260,55,1,806.91
62681,31261,23,2,1682.28
62682,31262,212,2,3146.75
62683,31262,86,1,3954.57
62684,31262,276,3,5294.7
62685,31263,230,1,5825.72
62686,31264,251,1,640.21
62687,31264,240,2,698.16
62688,31264,131,3,1367.58
62689,31265,262,1,2894.57
62690,31265,109,2,5495.97
62691,31266,257,3,2182.47
62692,31266,29,1,3579.54
62693,31266,145,3,3521.02
62694,31267,77,2,5501.65
62695,31268,104,3,2611.18
62696,31268,85,1,5511.63
62697,31269,47,3,4105.22
62698,31269,284,3,3114.8
62699,31269,286,1,2404.38
62700,31270,212,3,3146.75
62701,31270,147,1,653.78
62702,31271,259,3,4867.28
62703,31272,230,3,5825.72
62704,31272,75,1,2920.71
62705,31273,280,2,725.22
62706,31273,189,1,3996.25
62707,31273,27,2,4508.04
62708,31274,203,3,4978.14
62709,31274,160,3,842.5
62710,31275,29,2,3579.54
62711,31276,151,3,3733.47
62712,31276,126,1,5824.75
62713,31276,70,3,4735.98
62714,31277,33,3,696.22
62715,31277,193,1,827.74
62716,31277,93,2,2224.27
62717,31278,214,1,1063.24
62718,31278,36,1,3926.18
62719,31279,53,3,1715.24
62720,31280,102,2,2982.19
62721,31280,8,2,5222.97
62722,31281,106,1,5736.69
62723,31282,262,1,2894.57
62724,31282,214,2,1063.24
62725,31282,232,3,4303.66
62726,31283,169,1,1340.4
62727,31283,83,1,2501.77
62728,31283,206,2,2469.69
62729,31284,63,2,617.45
62730,31284,68,1,2597.35
62731,31285,243,3,2258.87
62732,31286,78,2,3701.63
62733,31286,14,3,1798.42
62734,31286,172,3,5010.61
62735,31287,83,3,2501.77
62736,31287,21,1,2811.85
62737,31288,130,2,1130.99
62738,31288,156,3,4262.37
62739,31288,173,2,4683.84
62740,31289,36,3,3926.18
62741,31290,174,3,1791.25
62742,31290,144,3,4477.73
62743,31290,142,3,3241.08
62744,31291,229,3,5300.05
62745,31292,33,3,696.22
62746,31293,257,1,2182.47
62747,31294,160,1,842.5
62748,31295,210,2,3385.04
62749,31295,215,1,3107.7
