order_id,customer_id,order_date,order_status,discount_amount,shipping_fee
36518,1539,2023-11-14,Completed,612.75,183.48
36519,9014,2023-01-14,Returned,621.84,32.3
36520,7251,2024-04-10,Returned,573.43,31.37
36521,2082,2024-08-05,Completed,699.6,106.85
36522,388,2023-10-28,Completed,505.06,48.99
36523,4678,2024-03-27,Completed,423.57,67.4
36524,6266,2024-01-31,Completed,258.33,85.52
36525,8561,2023-12-28,Completed,477.5,50.18
36526,3158,2023-09-15,Completed,616.26,58.75
36527,8356,2024-05-02,Completed,570.37,65.53
36528,5339,2024-03-03,Returned,122.39,112.95
36529,7851,2024-04-01,Completed,651.8,199.81
36530,4151,2023-07-19,Completed,561.24,170.92
36531,10438,2023-08-03,Completed,678.19,182.71
36532,11326,2024-04-07,Completed,452.63,145.34
36533,8954,2024-04-01,Completed,98.85,98.85
36534,3278,2023-06-05,Returned,105.51,187.48
36535,5252,2024-02-15,Cancelled,110.91,51.69
36536,9179,2023-07-21,Cancelled,-74.54,190.29
36537,902,2023-09-07,Completed,307.17,86.87
36538,2718,2024-08-01,Completed,553.84,186.06
36539,10383,2023-11-13,Completed,262.63,6.16
36540,9731,2023-08-04,Completed,-37.08,78.04
36541,903,2023-08-20,Completed,313.95,35.81
36542,8473,2023-11-10,Completed,4.77,84.75
36543,8968,2024-01-10,Completed,318.81,197.25
36544,9801,2023-12-17,Completed,451.01,164.51
36545,871,2024-10-16,Completed,246.15,4.92
36546,7372,2024-09-15,Completed,98.28,163.03
36547,789,2024-09-24,Completed,172.77,191.66
36548,4968,2024-01-02,Completed,76.19,147.93
36549,2434,2024-02-07,Completed,-63.95,71.51
36550,7304,2023-08-25,Completed,2.94,143.43
36551,206,2023-03-02,Completed,698.86,14.99
36552,11666,2024-08-17,Completed,240.31,106.17
36553,6892,2024-08-14,Completed,402.82,158.64
36554,6351,2024-04-01,Completed,539.28,34.56
36555,9409,2023-09-11,Completed,118.43,50.25
36556,11078,2024-08-18,Completed,553.59,184.61
36557,10582,2023-08-23,Completed,680.2,37.35
36558,1605,2023-05-06,Completed,-111.8,179.41
36559,6288,2023-10-14,Returned,595.23,56.56
36560,7297,2024-01-03,Completed,189.23,127.64
36561,7964,2024-09-29,Completed,644.65,162.88
36562,809,2024-08-17,Returned,479.63,63.6
36563,8193,2024-07-18,Completed,48.37,103.22
36564,717,2024-01-27,Completed,-138.14,103.6
36565,11583,2024-08-16,Completed,266.78,4.85
36566,8304,2024-08-29,Completed,605.63,120.56
36567,11141,2023-12-16,Completed,34.91,161.33
36568,4852,2023-06-11,Returned,229.91,152.14
36569,2974,2023-10-26,Completed,56.39,159.26
36570,2723,2024-03-05,Returned,235.81,92.16
36571,3629,2024-04-22,Completed,134.42,190.35
36572,3541,2024-01-02,Completed,246.61,140.44
36573,6257,2023-09-04,Completed,16.05,128.93
36574,7193,2023-08-14,Completed,242.54,94.87
36575,11719,2023-03-21,Completed,-83.36,40.72
36576,11027,2023-09-21,Completed,228.07,129.7
36577,3529,2024-11-15,Completed,386.04,167.15
36578,7302,2023-03-06,Completed,596.21,195.74
36579,2339,2024-03-13,Completed,682.24,5.9
36580,608,2024-06-25,Completed,459.4,195.33
36581,3717,2023-06-05,Completed,648.34,9.36
36582,670,2023-03-19,Completed,178.48,5.51
36583,11960,2023-05-31,Completed,596.39,146.72
36584,9672,2024-01-18,Completed,1.62,163.93
36585,9600,2023-03-23,Returned,-79.97,99.83
36586,2224,2024-10-19,Completed,-40.41,189.31
36587,8509,2023-08-09,Completed,564.09,116.68
36588,7941,2024-09-14,Completed,50.47,33.82
36589,9070,2024-04-24,Completed,-15.99,127.43
36590,3558,2024-04-06,Completed,444.88,100.4
36591,4691,2024-03-06,Completed,329.48,58.99
36592,435,2024-04-04,Completed,14.16,160.65
36593,1682,2023-11-10,Completed,415.56,191.37
36594,5017,2024-07-22,Returned,195.65,14.84
36595,8217,2024-06-04,Returned,118.61,134.45
36596,358,2023-10-05,Completed,-139.36,188.78
36597,4529,2023-06-01,Completed,550.91,0.84
36598,6046,2023-08-05,Completed,465.59,30.67
36599,1175,2024-07-08,Completed,-4.44,18.63
36600,7348,2023-05-19,Completed,501.87,136.59
36601,6586,2024-06-16,Completed,234.52,117.64
36602,10423,2023-12-03,Completed,646.77,172.93
36603,7983,2024-09-03,Completed,529.38,37.4
36604,7485,2023-07-22,Cancelled,685.7,64.97
36605,8093,2023-01-14,Completed,513.02,197.28
36606,10687,2023-08-15,Completed,302.49,165.46
36607,4278,2023-10-14,Completed,16.17,46.82
36608,7340,2023-09-08,Completed,544.72,24.43
36609,4952,2024-10-18,Cancelled,654.88,174.64
36610,6830,2024-11-24,Completed,134.73,83.06
36611,5293,2023-08-12,Completed,243.2,191.35
36612,5602,2024-08-06,Completed,251.79,0.2
36613,287,2024-07-09,Completed,629.16,85.21
36614,10045,2023-01-18,Completed,186.85,53.27
36615,385,2023-08-03,Completed,507.54,93.46
36616,11788,2024-04-18,Returned,58.25,105.61
36617,11009,2023-09-07,Completed,271.86,20.51
36618,1180,2024-03-29,Completed,574.57,42.73
36619,3847,2024-11-27,Completed,654.88,84.71
36620,2325,2024-07-23,Returned,96.09,126.46
36621,9498,2023-09-20,Completed,13.18,129.31
36622,7214,2023-09-02,Completed,-101.7,24.27
36623,2328,2024-04-24,Completed,-34.44,0.21
36624,9410,2024-08-17,Completed,698.36,66.03
36625,5872,2023-01-09,Completed,323.24,148.93
36626,7374,2023-04-17,Completed,404.85,131.27
36627,2197,2024-08-21,Completed,546.74,101.02
36628,6270,2024-07-06,Completed,137.95,74.72
36629,9674,2024-02-20,Cancelled,538.69,109.77
36630,6523,2024-11-04,Completed,548.52,132.16
36631,3741,2023-10-28,Completed,-91.84,76.51
36632,5209,2023-09-13,Cancelled,519.31,116.68
36633,983,2023-09-08,Completed,192.61,142.07
36634,3321,2024-03-13,Completed,664.99,182.25
36635,9277,2024-07-15,Completed,306.92,143.64
36636,8348,2023-03-12,Returned,681.11,189.29
36637,2291,2024-03-23,Completed,466.33,130.72
36638,1571,2023-02-18,Completed,-108.56,58.08
36639,5126,2023-06-07,Completed,283.85,168.0
36640,1913,2023-06-05,Completed,397.97,163.93
36641,11501,2023-10-03,Completed,623.92,163.87
36642,986,2023-04-17,Completed,533.39,196.0
36643,33,2024-05-09,Completed,135.09,152.59
36644,3736,2023-11-23,Completed,89.78,135.12
36645,3391,2024-07-20,Returned,617.29,6.32
36646,11993,2024-06-09,Completed,651.28,117.15
36647,9900,2024-08-24,Completed,340.35,38.35
36648,11108,2023-03-19,Completed,235.91,142.12
36649,10730,2024-10-12,Completed,71.25,80.58
36650,4550,2023-08-16,Completed,269.95,6.01
36651,11028,2024-07-27,Completed,192.7,14.0
36652,8875,2023-05-23,Completed,488.29,192.76
36653,3318,2023-12-02,Completed,689.17,6.51
36654,5769,2024-07-22,Completed,-5.09,62.8
36655,3540,2024-04-30,Completed,384.11,14.58
36656,4493,2023-05-23,Completed,19.92,195.23
36657,2222,2023-09-18,Completed,-143.51,28.34
36658,3519,2023-11-21,Completed,127.31,67.58
36659,2062,2024-02-10,Completed,-42.36,150.43
36660,6810,2023-12-30,Completed,277.11,134.93
36661,413,2024-07-11,Completed,-99.78,61.5
36662,9911,2024-09-26,Completed,314.43,104.68
36663,10421,2024-03-10,Completed,406.48,21.02
36664,6299,2024-08-04,Completed,396.92,174.69
36665,11664,2023-03-18,Completed,615.84,108.32
36666,4169,2023-06-06,Completed,133.34,55.77
36667,3186,2024-11-09,Returned,-111.61,129.21
36668,9232,2024-10-20,Completed,545.86,58.02
36669,4516,2024-06-23,Returned,276.41,186.26
36670,3022,2023-05-26,Completed,419.35,51.22
36671,9960,2023-02-21,Completed,674.39,64.34
36672,2974,2023-01-18,Completed,374.47,118.75
36673,4292,2024-05-14,Completed,-118.93,31.94
36674,6822,2023-07-31,Completed,420.97,197.71
36675,5285,2023-01-13,Completed,158.25,116.24
36676,4653,2023-07-03,Completed,562.61,124.29
36677,4276,2023-04-16,Completed,372.36,121.77
36678,137,2024-06-29,Completed,188.99,116.22
36679,4590,2023-10-04,Completed,250.57,61.69
36680,5169,2023-05-28,Completed,182.23,196.12
36681,8762,2023-04-03,Completed,461.55,90.75
36682,7769,2023-02-08,Completed,215.0,124.34
36683,1073,2023-04-13,Completed,265.24,37.37
36684,3766,2023-10-05,Completed,66.35,145.86
36685,8438,2024-09-08,Returned,-5.67,143.73
36686,3523,2023-11-06,Completed,381.53,119.92
36687,6107,2024-04-09,Completed,394.03,9.2
36688,4419,2024-04-09,Returned,362.15,66.59
36689,3147,2024-02-20,Completed,195.4,142.7
36690,7933,2023-04-11,Completed,396.47,176.35
36691,5347,2023-06-14,Completed,296.38,127.01
36692,11545,2024-03-11,Completed,659.84,14.74
36693,5134,2023-09-16,Returned,-2.43,187.15
36694,4728,2023-07-30,Cancelled,487.19,81.61
36695,7410,2023-06-25,Completed,340.18,78.66
36696,2534,2024-02-20,Completed,201.46,143.93
36697,1587,2024-02-26,Completed,106.15,170.99
36698,7750,2023-09-26,Returned,669.9,15.06
36699,2765,2023-02-04,Cancelled,-96.94,164.38
36700,10207,2023-05-11,Cancelled,214.85,152.53
36701,4092,2023-12-17,Completed,131.11,6.08
36702,10815,2024-01-24,Completed,14.42,8.06
36703,10142,2023-01-27,Completed,-149.76,139.94
36704,9927,2024-05-10,Completed,379.07,76.62
36705,229,2024-05-25,Completed,207.08,56.23
36706,8198,2024-04-25,Completed,199.65,148.02
36707,9051,2023-02-06,Completed,-40.68,179.38
36708,2258,2024-09-08,Completed,88.91,24.35
36709,760,2024-08-08,Completed,554.58,180.98
36710,7803,2024-07-01,Completed,-99.56,196.05
36711,4395,2024-09-03,Completed,48.72,120.8
36712,9972,2023-09-01,Completed,-62.69,62.68
36713,11585,2024-06-13,Completed,690.77,6.75
36714,9821,2024-08-05,Completed,-115.25,4.09
36715,1704,2024-10-15,Completed,594.7,180.66
36716,3432,2023-01-01,Completed,246.37,164.32
36717,4102,2023-06-11,Completed,558.9,41.26
36718,8986,2024-07-22,Completed,471.85,25.41
36719,8552,2024-06-25,Completed,122.54,193.18
36720,3789,2023-08-03,Completed,36.14,24.61
36721,8336,2023-04-22,Completed,-83.82,120.84
36722,5839,2023-03-17,Completed,587.89,143.97
36723,6084,2024-11-16,Completed,286.05,175.15
36724,4980,2024-04-02,Completed,494.15,135.63
36725,126,2023-12-11,Completed,545.2,170.58
36726,350,2023-12-26,Completed,538.02,142.28
36727,2044,2024-08-25,Completed,483.0,27.25
36728,8157,2023-05-26,Completed,27.4,131.97
36729,10286,2024-11-11,Completed,21.87,173.28
36730,11692,2024-04-22,Completed,602.2,82.57
36731,7388,2024-01-14,Returned,613.54,87.26
36732,10522,2023-08-29,Completed,304.81,172.29
36733,9921,2024-09-09,Completed,260.16,40.2
36734,8902,2024-06-12,Completed,68.71,9.4
36735,6323,2023-06-20,Completed,285.0,79.44
36736,1554,2024-06-22,Completed,569.14,142.25
36737,5667,2024-09-04,Completed,322.9,137.06
36738,10669,2024-10-13,Completed,-144.92,75.27
36739,10227,2024-01-01,Completed,570.38,18.98
36740,4209,2023-07-27,Completed,330.87,192.81
36741,7588,2024-03-30,Completed,665.51,148.57
36742,10928,2023-10-31,Completed,101.81,128.36
36743,3265,2023-04-19,Completed,-42.85,198.11
36744,9951,2023-03-07,Completed,472.4,115.55
36745,5645,2023-03-14,Completed,360.49,90.3
36746,9187,2023-03-03,Completed,185.82,6.89
36747,5211,2023-05-12,Completed,665.03,189.64
36748,10669,2023-02-21,Completed,-128.3,108.16
36749,2985,2023-06-19,Completed,230.59,159.96
36750,11119,2023-05-01,Completed,228.66,86.57
36751,3945,2023-05-31,Completed,662.6,157.59
36752,9418,2023-09-01,Completed,689.97,26.37
36753,4686,2023-11-26,Completed,306.47,14.32
36754,2060,2023-05-16,Completed,613.67,196.17
36755,6098,2024-11-25,Completed,111.39,81.15
36756,11787,2023-07-25,Completed,331.42,164.79
36757,2475,2024-02-11,Completed,-116.44,39.1
36758,913,2023-04-21,Completed,4.61,3.3
36759,7082,2023-08-12,Completed,221.15,151.44
36760,7735,2024-05-14,Completed,635.43,151.65
36761,10764,2024-06-14,Completed,141.07,123.11
36762,10137,2023-08-10,Completed,-110.72,1.19
36763,2547,2024-05-11,Completed,-68.43,113.62
36764,4416,2024-11-07,Completed,531.0,106.77
36765,5763,2024-09-13,Completed,609.21,163.96
36766,6976,2023-07-26,Completed,669.27,67.29
36767,3477,2024-08-12,Completed,-55.43,64.53
36768,11781,2024-09-04,Completed,651.18,154.03
36769,3979,2023-06-04,Completed,-61.74,28.74
36770,10354,2023-10-18,Completed,347.31,82.8
36771,9668,2023-12-20,Completed,-112.35,157.78
36772,9736,2024-06-27,Completed,208.8,89.97
36773,1339,2024-01-01,Returned,10.41,50.61
36774,4953,2024-08-05,Completed,311.39,7.09
36775,8746,2024-01-12,Cancelled,541.37,134.05
36776,10070,2024-05-20,Completed,5.55,198.14
36777,4779,2023-02-08,Completed,275.97,48.43
36778,1771,2023-09-28,Completed,437.77,81.48
36779,2253,2023-11-19,Completed,579.66,195.16
36780,6241,2024-08-25,Completed,-54.4,107.94
36781,6359,2024-11-15,Completed,331.96,19.13
36782,2287,2024-06-20,Completed,-54.22,73.53
36783,4746,2023-11-22,Completed,117.29,143.93
36784,1918,2023-07-11,Completed,298.54,192.65
36785,1977,2024-05-25,Completed,513.68,43.37
36786,10291,2024-01-24,Completed,-70.75,39.62
36787,11731,2023-06-16,Cancelled,169.93,1.25
36788,2819,2024-05-03,Completed,486.29,18.4
36789,8738,2024-07-24,Completed,208.57,80.03
36790,9482,2023-12-17,Completed,516.46,30.35
36791,3263,2023-05-16,Completed,360.3,45.27
36792,2445,2023-03-21,Completed,517.65,139.94
36793,11535,2024-02-05,Completed,683.9,185.59
36794,5234,2023-01-22,Completed,321.31,28.1
36795,5524,2024-02-18,Completed,-121.88,102.28
36796,11370,2024-08-03,Completed,193.98,10.01
36797,2344,2024-09-22,Cancelled,328.93,123.23
36798,6239,2023-09-06,Completed,-24.83,115.76
36799,2829,2023-06-14,Completed,17.34,166.88
36800,9873,2024-02-23,Completed,231.5,56.57
36801,6525,2023-12-17,Completed,384.99,97.21
36802,6728,2023-06-21,Completed,70.72,27.93
36803,1592,2023-02-20,Completed,-14.34,53.49
36804,3223,2024-07-01,Completed,671.75,10.62
36805,2475,2023-09-28,Completed,468.98,116.03
36806,4314,2024-06-09,Completed,516.43,98.79
36807,4793,2024-10-26,Completed,61.45,103.78
36808,10375,2024-02-08,Completed,105.77,41.59
36809,6133,2023-05-27,Completed,548.6,77.76
36810,135,2023-05-06,Completed,451.06,31.05
36811,7835,2024-11-16,Completed,404.84,84.0
36812,8430,2023-02-10,Completed,222.36,143.96
36813,10450,2024-03-14,Completed,620.63,113.31
36814,6074,2023-11-14,Completed,69.62,0.17
36815,4368,2023-07-08,Completed,-31.57,160.57
36816,3224,2023-03-21,Completed,571.74,161.96
36817,8195,2024-04-06,Returned,634.85,181.47
36818,1738,2023-05-11,Returned,352.14,116.3
36819,805,2024-05-12,Completed,670.52,140.56
36820,1063,2024-04-02,Completed,-21.32,95.74
36821,9967,2024-10-08,Completed,151.86,81.57
36822,8717,2023-11-21,Completed,240.38,72.32
36823,5852,2024-09-23,Completed,-58.62,7.34
36824,6706,2024-08-13,Cancelled,50.03,187.31
36825,10986,2024-07-07,Completed,523.7,25.07
36826,7936,2023-10-17,Completed,-78.91,51.23
36827,7281,2024-02-12,Completed,372.35,109.56
36828,1960,2024-10-31,Returned,37.07,195.8
36829,5884,2023-08-23,Completed,214.81,159.44
36830,9805,2023-05-02,Completed,428.89,184.09
36831,11121,2023-01-08,Completed,141.43,194.62
36832,10039,2023-05-03,Completed,-91.92,121.12
36833,5674,2024-04-14,Completed,323.26,112.75
36834,8751,2023-05-21,Completed,638.77,144.05
36835,2849,2024-04-22,Completed,425.7,146.74
36836,4805,2023-09-11,Completed,526.99,186.89
36837,5852,2023-12-18,Completed,304.33,101.78
36838,3674,2023-07-27,Completed,375.63,143.72
36839,10638,2023-07-11,Completed,533.65,61.73
36840,7364,2023-08-07,Cancelled,115.38,9.07
36841,10475,2023-08-23,Completed,103.28,10.76
36842,10819,2024-01-29,Completed,277.44,56.32
36843,1593,2023-08-12,Completed,-70.66,184.47
36844,4432,2023-02-06,Completed,131.06,105.79
36845,6184,2023-08-01,Cancelled,482.12,163.86
36846,10896,2023-06-10,Completed,132.75,61.76
36847,3811,2024-02-16,Completed,-49.67,180.01
36848,6560,2023-09-13,Completed,-136.6,41.1
36849,5507,2023-04-24,Completed,-148.61,122.2
36850,10070,2023-12-30,Completed,300.23,52.84
36851,11112,2024-10-10,Completed,259.73,144.09
36852,5669,2024-03-19,Returned,668.92,151.96
36853,11389,2023-02-28,Completed,216.82,178.0
36854,288,2024-05-26,Completed,335.57,81.22
36855,10349,2023-08-06,Completed,642.35,15.79
36856,1878,2023-02-06,Cancelled,558.32,95.26
36857,5124,2024-11-13,Completed,179.08,117.09
36858,3099,2023-05-24,Completed,439.17,121.45
36859,6177,2024-09-13,Returned,134.62,126.47
36860,8837,2023-06-17,Completed,583.41,134.15
36861,1862,2024-01-04,Completed,254.9,89.77
36862,7312,2023-03-04,Completed,508.05,52.51
36863,4110,2023-02-13,Completed,553.56,110.67
36864,8478,2023-02-25,Completed,460.45,10.26
36865,7599,2023-11-22,Completed,49.1,17.63
36866,2642,2024-10-11,Completed,101.86,50.48
36867,9161,2024-11-03,Returned,-46.23,29.23
36868,4176,2024-11-17,Completed,129.71,161.67
36869,6014,2024-07-04,Completed,29.42,73.77
36870,6665,2023-06-11,Completed,19.78,68.84
36871,334,2024-11-17,Completed,-90.92,135.69
36872,6310,2023-06-20,Completed,582.21,180.39
36873,8511,2023-01-13,Completed,349.72,157.99
36874,4945,2023-04-09,Completed,681.67,72.28
36875,11556,2024-11-08,Completed,496.21,181.07
36876,11344,2024-10-24,Completed,79.24,77.4
36877,9880,2023-01-08,Completed,-30.7,196.06
36878,4498,2023-01-07,Completed,129.9,27.91
36879,2547,2024-02-03,Completed,439.8,118.24
36880,11661,2023-04-30,Completed,386.66,82.08
36881,5398,2024-08-29,Completed,604.38,78.56
36882,2127,2024-08-06,Completed,-92.33,141.48
36883,10944,2024-03-07,Completed,-89.58,8.98
36884,6260,2024-06-03,Completed,429.05,51.83
36885,10523,2023-06-26,Completed,-88.57,131.89
36886,10174,2023-05-26,Completed,444.4,61.32
36887,2094,2023-02-28,Completed,230.78,38.42
36888,1347,2023-09-19,Completed,691.92,195.64
36889,4636,2023-12-16,Completed,-25.75,32.16
36890,4372,2024-06-26,Completed,-122.06,186.99
36891,10489,2024-06-28,Completed,21.84,17.98
36892,8002,2023-11-29,Completed,442.41,3.34
36893,11861,2024-09-06,Completed,305.89,192.65
36894,3469,2023-03-29,Completed,-44.12,106.08
36895,11664,2023-03-30,Completed,-24.57,109.17
36896,3140,2024-09-01,Completed,412.39,197.16
36897,2631,2023-01-17,Completed,430.67,107.27
36898,5155,2024-08-15,Completed,447.31,48.17
36899,8801,2024-10-22,Completed,427.25,110.46
36900,10474,2024-08-25,Completed,353.18,20.0
36901,7287,2024-04-11,Completed,77.46,140.62
36902,11130,2024-01-21,Completed,475.49,47.28
36903,4285,2023-08-30,Returned,284.54,122.08
36904,6579,2023-02-27,Completed,193.49,146.17
36905,3298,2024-09-03,Completed,625.56,115.38
36906,5507,2024-10-07,Completed,400.74,12.79
36907,11960,2023-04-02,Completed,466.67,4.94
36908,10275,2023-06-05,Completed,14.53,179.54
36909,11219,2023-09-14,Completed,200.04,171.48
36910,11451,2023-04-13,Completed,697.91,174.04
36911,10037,2024-07-01,Completed,694.44,183.33
36912,4801,2024-01-17,Completed,576.8,42.04
36913,9351,2024-03-05,Completed,23.71,102.1
36914,1878,2024-10-10,Completed,184.55,163.94
36915,119,2024-03-10,Completed,234.46,38.0
36916,922,2024-08-16,Completed,459.73,29.25
36917,10862,2023-10-22,Completed,249.56,133.62
36918,10101,2024-10-26,Completed,640.2,55.01
36919,614,2024-03-16,Completed,-59.76,136.08
36920,1158,2024-04-21,Completed,468.41,153.71
36921,5858,2023-03-06,Completed,485.33,194.37
36922,4338,2023-04-25,Completed,188.81,186.82
36923,983,2023-07-11,Completed,564.04,133.26
36924,284,2023-07-06,Cancelled,142.74,173.44
36925,11801,2024-05-31,Completed,682.91,45.88
36926,7979,2023-07-16,Completed,-125.84,189.38
36927,10421,2024-06-04,Completed,-117.34,191.56
36928,3771,2024-08-16,Completed,-34.56,96.63
36929,7777,2023-06-20,Completed,-124.59,75.1
36930,3053,2023-08-18,Completed,361.96,87.34
36931,1738,2023-08-14,Completed,665.0,67.57
36932,10426,2023-05-09,Completed,660.2,110.18
36933,6432,2024-11-26,Completed,413.82,22.82
36934,758,2024-06-15,Completed,158.08,22.42
36935,5832,2023-11-17,Completed,45.59,19.8
36936,4193,2023-01-26,Completed,352.72,77.03
36937,9074,2023-06-06,Completed,527.54,139.84
36938,8050,2023-07-13,Completed,19.66,85.21
36939,6130,2023-08-07,Completed,-127.98,158.68
36940,8612,2024-09-26,Completed,697.04,88.2
36941,5641,2024-08-18,Completed,5.15,80.1
36942,6107,2024-03-06,Completed,474.67,143.23
36943,5443,2023-03-18,Completed,-3.69,132.24
36944,1967,2023-05-23,Completed,-57.1,151.01
36945,8816,2023-10-08,Completed,610.96,23.48
36946,11007,2024-10-05,Completed,277.39,136.85
36947,3596,2023-08-15,Completed,214.44,63.59
36948,9404,2023-10-02,Completed,519.97,198.6
36949,76,2023-04-13,Completed,402.44,168.34
36950,8038,2024-04-10,Returned,340.68,128.32
36951,6094,2023-10-04,Completed,402.38,85.97
36952,3382,2024-02-20,Completed,114.29,104.23
36953,1130,2023-06-21,Cancelled,472.62,109.32
36954,11346,2023-02-09,Completed,697.57,79.6
36955,8335,2024-08-31,Returned,641.51,157.64
36956,863,2023-06-08,Completed,-50.02,8.29
36957,114,2023-09-28,Completed,199.42,78.78
36958,4906,2024-11-08,Completed,73.65,18.66
36959,5585,2024-03-23,Completed,83.51,19.47
36960,8882,2024-08-09,Completed,134.38,66.84
36961,81,2023-05-06,Completed,269.57,107.35
36962,10445,2023-06-06,Returned,686.21,103.48
36963,9423,2023-02-21,Returned,389.8,55.98
36964,6593,2024-10-24,Completed,471.97,138.37
36965,6934,2023-11-23,Completed,-88.16,199.31
36966,879,2024-05-17,Completed,438.73,20.12
36967,3706,2023-10-21,Completed,140.57,180.66
36968,1168,2023-02-27,Completed,91.18,11.41
36969,1431,2023-08-04,Completed,250.9,109.18
36970,9855,2024-05-16,Completed,391.41,178.89
36971,4052,2023-11-10,Completed,669.75,2.32
36972,10864,2024-07-17,Completed,586.05,187.57
36973,1130,2023-10-30,Completed,13.37,115.32
36974,10776,2024-06-11,Completed,-75.55,62.2
36975,7748,2024-05-12,Completed,-145.81,157.64
36976,8430,2023-05-14,Completed,461.78,124.5
36977,6567,2023-12-13,Completed,318.41,191.14
36978,8757,2024-09-14,Completed,42.48,105.29
36979,11485,2024-08-31,Completed,478.79,136.56
36980,10176,2023-09-16,Returned,-76.92,181.69
36981,11628,2024-09-09,Completed,-56.5,64.43
36982,4231,2024-03-15,Completed,132.78,106.08
36983,3943,2024-11-05,Completed,68.23,93.18
36984,7924,2024-05-09,Completed,279.7,102.61
36985,9832,2023-01-03,Completed,-105.95,83.05
36986,7967,2024-01-09,Completed,-62.09,139.45
36987,5083,2023-06-19,Completed,234.48,136.64
36988,10616,2023-03-02,Completed,214.0,134.18
36989,2131,2024-11-21,Completed,414.0,99.33
36990,4376,2024-10-23,Completed,268.66,63.07
36991,8030,2024-10-28,Completed,84.77,168.02
36992,9890,2024-08-21,Completed,494.38,164.65
36993,8875,2024-01-13,Completed,-7.99,183.91
36994,3974,2024-01-31,Completed,-11.13,189.79
36995,8682,2023-01-13,Completed,-133.63,167.57
36996,4463,2023-05-23,Completed,-12.61,69.28
36997,2988,2024-07-17,Completed,367.15,185.35
36998,5366,2024-06-23,Completed,246.1,57.64
36999,8535,2023-12-07,Cancelled,167.08,6.02
37000,4258,2023-01-07,Completed,160.64,158.9
37001,1724,2024-10-31,Completed,347.36,26.71
37002,11278,2024-10-25,Returned,670.74,55.08
37003,11240,2023-01-30,Returned,533.54,30.68
37004,4526,2024-06-10,Completed,-82.59,63.93
37005,2931,2024-07-23,Completed,305.8,67.59
37006,6780,2023-05-02,Completed,-88.3,124.47
37007,6849,2024-05-03,Completed,-127.78,89.74
37008,10101,2023-11-10,Returned,105.75,121.13
37009,7623,2023-03-10,Completed,140.0,175.1
37010,254,2023-10-16,Returned,536.48,37.75
37011,9081,2024-09-16,Completed,190.75,59.01
37012,7506,2023-07-04,Completed,525.76,59.56
37013,5746,2023-09-30,Completed,15.89,9.25
37014,4697,2023-02-22,Completed,238.21,175.12
37015,4539,2023-12-24,Completed,530.76,47.14
37016,128,2024-10-16,Completed,513.56,79.2
37017,8874,2023-01-14,Completed,263.14,63.27
37018,6095,2023-04-17,Completed,33.51,71.41
37019,11090,2023-06-09,Completed,278.81,189.61
37020,8800,2024-02-13,Completed,67.0,40.35
37021,10733,2023-12-04,Completed,426.19,183.31
37022,4502,2023-02-21,Completed,526.21,198.2
37023,849,2023-10-18,Completed,627.57,186.33
37024,5855,2023-02-09,Completed,606.12,43.45
37025,1778,2024-02-09,Completed,-74.09,64.39
37026,8536,2024-09-17,Completed,474.6,78.16
37027,9025,2024-10-24,Completed,91.3,150.42
37028,10593,2023-03-01,Completed,98.17,171.31
37029,7825,2024-02-21,Completed,351.7,56.0
37030,2582,2024-04-01,Completed,210.53,49.1
37031,11523,2023-03-29,Completed,19.25,151.36
37032,5206,2023-03-26,Cancelled,398.2,190.63
37033,1501,2024-03-17,Completed,659.68,88.18
37034,4127,2024-08-02,Cancelled,459.77,157.17
37035,7832,2024-05-09,Completed,135.05,65.78
37036,3139,2024-02-28,Completed,534.71,48.96
37037,8404,2024-01-23,Completed,583.89,153.49
37038,4574,2023-02-18,Completed,202.08,154.04
37039,5817,2023-04-21,Completed,-53.14,107.45
37040,3627,2024-07-21,Completed,364.56,32.2
37041,11553,2023-03-20,Completed,352.73,157.23
37042,7787,2023-08-14,Completed,649.8,59.05
37043,9830,2024-02-07,Completed,659.11,95.04
37044,5457,2024-07-24,Completed,60.92,128.37
37045,8434,2024-11-21,Completed,62.29,181.33
37046,7954,2023-10-15,Cancelled,352.82,162.74
37047,2887,2023-12-25,Completed,41.18,64.95
37048,7365,2023-12-23,Completed,427.28,183.92
37049,7377,2023-12-25,Completed,321.21,37.67
37050,8216,2023-06-20,Completed,369.07,1.11
37051,4419,2024-01-04,Returned,477.22,142.09
37052,1694,2024-02-12,Completed,646.0,92.86
37053,7032,2024-03-15,Cancelled,-57.8,12.73
37054,5426,2024-04-02,Completed,451.1,124.04
37055,1504,2023-03-22,Completed,118.49,53.52
37056,2991,2024-08-24,Completed,409.74,61.83
37057,2907,2024-11-15,Returned,444.52,183.51
37058,10688,2023-05-31,Completed,90.29,167.41
37059,5685,2023-01-04,Completed,18.36,162.02
37060,8964,2024-02-10,Cancelled,343.32,73.86
37061,7429,2023-12-20,Returned,306.85,27.71
37062,6159,2024-11-27,Completed,-27.46,139.89
37063,7378,2023-04-22,Completed,272.67,185.13
37064,1767,2024-02-22,Completed,342.77,80.31
37065,938,2023-04-04,Completed,-132.33,140.53
37066,5406,2023-05-17,Completed,-55.78,8.83
37067,4403,2024-05-27,Completed,292.7,104.27
37068,9405,2023-06-10,Completed,8.35,151.56
37069,4674,2024-03-08,Completed,698.81,169.15
37070,10416,2024-10-25,Completed,-31.57,35.09
37071,591,2024-03-31,Completed,43.79,72.59
